play,line,line lemmas,line type,RuSentiLex,EmoLex,LinisCrowd,ChenSkiena,ProductSentiRus,SentiRusColl,Eduard
griboyedov-gore-ot-uma,От скуки будешь ты свистеть одно и то же.,от скука быть ты свистеть один и тот же,spoken,-1,-1,0,0,-1,0,1
griboyedov-gore-ot-uma,От скуки! как? уж ты ей платишь дань?,от скука как уж ты она платить дань,spoken,-1,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Платон Михайлыч мой к занятьям склонен разным,платон михайлыч мой к занятие склонный разный,spoken,0,1,0,-1,-1,0,0
griboyedov-gore-ot-uma,"Которых нет теперь, к ученьям и смотрам",который нет теперь к учение и смотр,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,К манежу... иногда скучает по утрам.,к манеж иногда скучать по утро,spoken,-1,0,0,0,-1,0,0
griboyedov-gore-ot-uma,А кто любезный друг велит тебе быть праздным?,а кто любезный друг велеть ты быть праздный,spoken,1,1,-1,0,0,0,0
griboyedov-gore-ot-uma,В полк эскадрон дадут. Ты обер или штаб?,в полк эскадрон давать ты обер или штаб,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Платон Михайлыч мой здоровьем очень слаб.,платон михайлыч мой здоровье очень слабый,spoken,-1,-1,-1,-1,0,0,0
griboyedov-gore-ot-uma,Здоровьем слаб! Давно ли?,здоровье слабый давно ли,spoken,-1,-1,-1,-1,0,0,0
griboyedov-gore-ot-uma,Все рюматизм и головные боли.,все рюматизм и головной боль,spoken,-1,-1,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Движенья более. В деревню в теплый край.,движение более в деревня в теплый край,spoken,1,0,1,0,-1,0,1
griboyedov-gore-ot-uma,Будь чаще на коне. Деревня летом — рай.,быть часто на конь деревня лето рай,spoken,1,0,0,1,0,0,1
griboyedov-gore-ot-uma,Платон Михайлыч город любит,платон михайлыч город любить,spoken,1,0,1,1,-1,0,1
griboyedov-gore-ot-uma,"Москву, за что в глуши он дни свои погубит!",москва за что в глушь он день свой погубить,spoken,-1,0,-1,0,0,0,1
griboyedov-gore-ot-uma,Москву и город... Ты чудак!,москва и город ты чудак,spoken,0,-1,0,0,0,0,1
griboyedov-gore-ot-uma,А помнишь прежнее?,а помнить прежний,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Да брат теперь не так...,да брат теперь не так,spoken,0,1,0,1,0,0,0
griboyedov-gore-ot-uma,Ах! мой дружочик!,ах мой дружочик,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Здесь так свежо что мочи нет,здесь так свежо что мочь нет,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Ты распахнулся весь и расстегнул жилет.,ты распахиваться весь и расстегнуть жилет,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Теперь брат я не тот...,теперь брат я не тот,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Послушайся разочек,послушаться разочек,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,Мой милый застегнись скорей.,мой милый застегиваться скоро,spoken,1,1,1,1,0,0,1
griboyedov-gore-ot-uma,Сейчас.,сейчас,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Да отойди подальше от дверей,да отходить далеко от дверь,spoken,0,1,0,0,-1,0,1
griboyedov-gore-ot-uma,Сквозной там ветер дует сзади!,сквозной там ветер дуть сзади,spoken,0,0,0,1,-1,0,1
griboyedov-gore-ot-uma,Теперь брат я не тот...,теперь брат я не тот,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Мой ангел бога ради,мой ангел бог ради,spoken,1,1,1,1,0,0,1
griboyedov-gore-ot-uma,От двери дальше отойди.,от дверь далеко отходить,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Ах! матушка!,ах матушка,spoken,0,0,1,0,0,0,-1
griboyedov-gore-ot-uma,"Ну бог тебя суди,",ну бог ты судить,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,"Уж точно стал не тот в короткое ты время,",уж точно становиться не тот в короткий ты время,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Не в прошлом ли году в конце,не в прошлое ли год в конец,spoken,0,0,0,-1,0,0,0
griboyedov-gore-ot-uma,В полку тебя я знал? лишь утро: ногу в стремя,в полк ты я знать лишь утро нога в стремя,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,"И носишься на борзом жеребце,",и носиться на борзой жеребец,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Осенний ветер дуй хоть спереди хоть с тыла.,осенний ветер дуть хоть спереди хоть с тыл,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Эх! братец! славное тогда житье-то было.,эх братец славный тогда житие то быть,spoken,1,0,0,1,-1,0,1
griboyedov-gore-ot-uma,Князь Петр Ильич княгиня! боже мой!,князь петр ильич княгиня боже мой,spoken,0,0,-1,0,0,0,1
griboyedov-gore-ot-uma,Княжна Зизи! Мими!,княжна зизи мими,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,Какой фасон прекрасный!,какой фасон прекрасный,spoken,1,1,1,1,-1,0,1
griboyedov-gore-ot-uma,Какие складочки!,какой складочка,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,Обшито бахромой.,обшивать бахрома,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Нет если б видели мой тюрлюрлю атласный!,нет если б видеть мой тюрлюрля атласный,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Какой эшарп cousin мне подарил!,какой эшарп я подарить,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Ах! да барежевый!,ах да барежевый,spoken,0,1,0,0,0,0,1
griboyedov-gore-ot-uma,Ах прелесть!,ах прелесть,spoken,1,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Ах! как мил!,ах как милый,spoken,1,1,1,1,1,0,1
griboyedov-gore-ot-uma,Сс! — Кто это в углу взошли мы поклонился?,кто это в угол восходить мы поклониться,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Приезжий Чацкий.,приезжий чацкий,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,От-став-ной?,от становиться ной,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Да путешествовал недавно воротился.,да путешествовать недавно воротиться,spoken,0,1,0,1,-1,0,0
griboyedov-gore-ot-uma,И хо-ло-стой?,и стоять,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Да не женат.,да не женатый,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Князь князь сюда. Живее!,князь князь сюда живой,spoken,1,0,0,1,-1,0,1
griboyedov-gore-ot-uma,О-хм!,о хм,spoken,0,0,-1,0,0,0,0
griboyedov-gore-ot-uma,К нам на́ вечер в четверг проси скорее,к мы на вечер в четверг просить скоро,spoken,0,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,Натальи Дмитревны знакомого: вон он!,наталья дмитреевна знакомый вон он,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,И-хм!,и хм,spoken,0,0,-1,0,0,0,0
griboyedov-gore-ot-uma,Вот то-то детки:,вот то-то ребеночек,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,"Им бал а батюшка таскайся на поклон,",они бал а батюшка таскаться на поклон,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Танцовщики ужасно стали редки!..,танцовщик ужасно становиться редкий,spoken,0,-1,0,-1,0,0,0
griboyedov-gore-ot-uma,Он камер-юнкер?,он камер-юнкер,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Нет.,нет,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Бо-гат?,бо гат,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,О нет!,о нет,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Князь князь! Назад!,князь князь назад,spoken,0,0,0,-1,0,0,-1
griboyedov-gore-ot-uma,Ax! grand' maman! Ну кто так рано приезжает?,ну кто так рано приезжать,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Мы первые!,мы первый,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Вот нас честит!,вот мы честить,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Вот первая и нас за никого считает!,вот первый и мы за никто считать,spoken,0,0,0,1,0,0,-1
griboyedov-gore-ot-uma,Зла в девках целый век уж бог ее простит.,зло в девка целый век уж бог она прощать,spoken,-1,-1,0,-1,-1,0,-1
griboyedov-gore-ot-uma,Мсье Чацкий! вы в Москве! как были всё такие?,мсье чацкий вы в москва как быть все такой,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,На что меняться мне?,на что меняться я,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Вернулись холостые?,вернуться холостой,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,На ком жениться мне?,на кто жениться я,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,В чужих краях на ком?,в чужой край на кто,spoken,-1,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,О! наших тьма без дальних справок,о наш тьма без дальний справка,spoken,-1,0,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Там женятся и нас дарят родством,там жениться и мы дарить родство,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,С искусницами модных лавок.,с искусница модный лавка,spoken,1,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Несчастные! должны ль упреки несть,несчастный должный ль упрек несть,spoken,-1,-1,-1,-1,-1,0,0
griboyedov-gore-ot-uma,От подражательниц модисткам?,от подражательница модистка,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,За то что смели предпочесть,за то что сметь предпочитать,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Оригиналы спискам?,оригинал список,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Eh! bon soir! vous voilà! Jamais trop diligente,,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,Vous nous donnez toujours le plaisir de l'attente.,,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,На завтрашний спектакль имеете билет?,на завтрашний спектакль иметь билет,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Нет.,нет,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Позвольте вам вручить напрасно бы кто взялся,позволять вы вручать напрасно бы кто взяться,spoken,0,0,0,1,-1,0,1
griboyedov-gore-ot-uma,Другой вам услужить зато,другой вы услуживать зато,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,Куда я ни кидался!,куда я ни кидаться,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,В контору — все взято,в контора все взять,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,К директору — он мне приятель —,к директор он я приятель,spoken,0,1,0,0,0,0,1
griboyedov-gore-ot-uma,С зарей в шестом часу и кстати ль!,с заря в шестой час и кстати ль,spoken,0,0,0,1,-1,0,1
griboyedov-gore-ot-uma,"Уж с вечера никто достать не мог,",уж с вечер никто доставать не мочь,spoken,-1,0,0,0,-1,0,1
griboyedov-gore-ot-uma,"К тому к сему всех сбил я с ног,",к то к сие все сбивать я с нога,spoken,0,0,-1,0,0,0,1
griboyedov-gore-ot-uma,И этот наконец похитил уже силой,и этот наконец похищать уже сила,spoken,-1,-1,-1,1,0,0,1
griboyedov-gore-ot-uma,У одного старик он хилый,у один старик он хилый,spoken,-1,0,-1,0,1,0,1
griboyedov-gore-ot-uma,"Мне друг известный домосед,",я друг известный домосед,spoken,1,1,0,1,-1,0,1
griboyedov-gore-ot-uma,Пусть дома просидит в покое.,пусть дома просиживать в покой,spoken,0,0,1,1,-1,0,1
griboyedov-gore-ot-uma,Благодарю вас за билет,благодарить вы за билет,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,А за старанье вдвое.,а за старание вдвое,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Платон Михайлыч...,платон михайлыч,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Прочь!,прочь,spoken,0,-1,0,-1,-1,0,-1
griboyedov-gore-ot-uma,"Поди ты к женщинам лги им и их морочь,",поди ты к женщина лгать они и их морочить,spoken,-1,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Я правду об тебе порасскажу такую,я правда об ты порассказать такой,spoken,0,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Что хуже всякой лжи. Вот брат,что плохой всякий ложь вот брат,spoken,-1,0,0,-1,1,0,-1
griboyedov-gore-ot-uma,рекомендую!,рекомендовать,spoken,0,1,0,1,-1,0,-1
griboyedov-gore-ot-uma,Как эдаких людей учтивее зовут,как эдакий человек учтивый звать,spoken,0,1,0,1,0,0,-1
griboyedov-gore-ot-uma,Нежнее? — человек он светский,нежно человек он светский,spoken,0,1,0,1,-1,0,-1
griboyedov-gore-ot-uma,Отъявленный мошенник плут:,отъявленный мошенник плут,spoken,-1,-1,-1,-1,0,0,-1
griboyedov-gore-ot-uma,Антон Антоныч Загорецкий.,антон антоныч загорецкий,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,При нем остерегись: переносить горазд,при он остерегаться переносить горазд,spoken,0,-1,0,0,-1,0,-1
griboyedov-gore-ot-uma,И в карты не садись: продаст.,и в карта не садиться продавать,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Оригинал! брюзглив а без малейшей злобы.,оригинал брюзгливый а без малый злоба,spoken,-1,-1,-1,1,-1,0,-1
griboyedov-gore-ot-uma,И оскорбляться вам смешно бы,и оскорбляться вы смешно бы,spoken,-1,0,0,-1,1,0,0
griboyedov-gore-ot-uma,Окроме честности есть множество отрад:,окром честность быть множество отрада,spoken,1,1,0,1,0,0,0
griboyedov-gore-ot-uma,Ругают здесь а там благодарят.,ругать здесь а там благодарить,spoken,-1,-1,0,0,-1,0,0
griboyedov-gore-ot-uma,Ох нет братец! у нас ругают,ох нет братец у мы ругать,spoken,-1,-1,0,0,-1,0,0
griboyedov-gore-ot-uma,Везде а всюду принимают.,везде а всюду принимать,spoken,0,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,Легко ли в шестьдесят пять лет,легко ли в шестьдесят пять год,spoken,0,0,0,1,1,0,-1
griboyedov-gore-ot-uma,Тащиться мне к тебе племянница?.. мученье!,тащиться я к ты племянница мучение,spoken,-1,-1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,"Час битый ехала с Покровки силы нет,",час битый ехать с покровка сила нет,spoken,-1,-1,0,1,-1,0,-1
griboyedov-gore-ot-uma,Ночь — света преставленье!,ночь свет преставление,spoken,0,0,0,1,0,0,-1
griboyedov-gore-ot-uma,От скуки я взяла с собой,от скука я взять с себя,spoken,-1,-1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Арапку-девку да собачку —,арапка девка да собачка,spoken,0,0,-1,0,0,0,-1
griboyedov-gore-ot-uma,"Вели их накормить ужо дружочик мой,",велеть они накормить ужо дружочик мой,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,От ужина сошли подачку.,от ужин сходить подачка,spoken,1,1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,Княгиня здравствуйте!,княгиня здравствовать,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Ну Софьюшка мой друг,ну софьюшка мой друг,spoken,1,1,0,1,0,0,0
griboyedov-gore-ot-uma,Какая у меня арапка для услуг,какой у я арапка для услуга,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Курчавая! горбом лопатки!,курчавый горб лопатка,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Сердитая! все кошачьи ухватки!,сердитый весь кошачий ухватка,spoken,-1,-1,0,0,-1,0,0
griboyedov-gore-ot-uma,Да как черна! да как страшна!,да как черный да как страшный,spoken,-1,1,-1,1,1,0,0
griboyedov-gore-ot-uma,Ведь создал же господь такое племя!,ведь создавать же господь такой племя,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,"Черт сущий, в девичей она,",черт сущий в девичий она,spoken,0,-1,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Позвать ли?,позвать ли,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,"Нет-с, в другое время.",нет с в другой время,spoken,0,0,0,-1,0,0,0
griboyedov-gore-ot-uma,Представь: их как зверей выводят напоказ,представлять они как зверь выводить напоказ,spoken,-1,-1,0,1,-1,0,0
griboyedov-gore-ot-uma,Я слышала там... город есть турецкий...,я слышать там город быть турецкий,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,А знаешь ли кто мне припас?,а знать ли кто я припас,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Антон Антоныч Загорецкий.,антон антоныч загорецкий,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Лгунишка он картежник вор.,лгунишка он картежник вор,spoken,-1,-1,-1,-1,0,0,-1
griboyedov-gore-ot-uma,"Я от него было и двери на запор,",я от он быть и дверь на запор,spoken,-1,-1,0,0,0,0,1
griboyedov-gore-ot-uma,Да мастер услужить: мне и сестре Прасковье,да мастер услуживать я и сестра прасковья,spoken,1,1,0,1,0,0,1
griboyedov-gore-ot-uma,"Двоих ара́пченков на ярмонке достал,",двое арапченков на ярмонка доставать,spoken,-1,0,0,0,-1,0,1
griboyedov-gore-ot-uma,"Купил он говорит чай в карты сплутовал,",купить он говорить чай в карта сплутовать,spoken,-1,1,0,0,-1,0,1
griboyedov-gore-ot-uma,А мне подарочек дай бог ему здоровье!,а я подарочек давать бог он здоровье,spoken,0,0,1,0,-1,0,1
griboyedov-gore-ot-uma,Не поздоровится от эдаких похвал,не поздоровиться от эдакий похвала,spoken,1,0,0,0,-1,0,1
griboyedov-gore-ot-uma,И Загорецкий сам не выдержал пропал.,и загорецкий сам не выдерживать пропадать,spoken,-1,1,-1,1,-1,0,1
griboyedov-gore-ot-uma,Кто этот весельчак? Из звания какого?,кто этот весельчак из звание какой,spoken,1,0,1,1,0,0,-1
griboyedov-gore-ot-uma,Вон этот? Чацкий.,вон этот чацкий,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Ну? а что нашел смешного?,ну а что находить смешной,spoken,-1,-1,1,1,0,0,-1
griboyedov-gore-ot-uma,Чему он рад? Какой тут смех?,что он рад какой тут смех,spoken,0,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Над старостью смеяться грех.,над старость смеяться грех,spoken,-1,0,-1,-1,-1,0,-1
griboyedov-gore-ot-uma,Я помню ты дитёй с ним часто танцевала,я помнить ты дитый с он часто танцевать,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Я за уши его дирала только мало.,я за ухо его дирать только мало,spoken,0,0,0,0,1,0,-1
griboyedov-gore-ot-uma,Ждем князя Пётра Ильича,ждать князь петр ильич,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,А князь уж здесь! А я забился там в портретной.,а князь уж здесь а я забиваться там в портретный,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Где Скалозуб Сергей Сергеич? а?,где скалозуб сергей сергеич а,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,"Нет, кажется что нет. — Он человек заметный —",нет кажется что нет он человек заметный,spoken,0,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Сергей Сергеич Скалозуб.,сергей сергеич скалозуб,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Творец мой! оглушил звончее всяких труб!,творец мой оглушать звончий всякий труба,spoken,0,0,-1,1,0,0,1
griboyedov-gore-ot-uma,"Сергей Сергеич запоздали,",сергей сергеич запаздывать,spoken,-1,0,0,0,0,0,1
griboyedov-gore-ot-uma,А мы вас ждали ждали ждали.,а мы вы ждать ждать ждать,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,Моя невестушка которой уж давно,мой невестушка который уж давно,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Об вас говорено.,об вы говорить,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Вы прежде были здесь... в полку... в том...,вы прежде быть здесь в полка в то,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,в гренадерском?,в гренадерский,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,В его высочества хотите вы сказать,в его высочество хотеть вы сказать,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Ново-землянском мушкетерском.,новый землянский мушкетерский,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Не мастерица я полки-то различать.,не мастерица я полка то различать,spoken,1,0,0,-1,0,0,0
griboyedov-gore-ot-uma,А форменные есть отлички:,а форменный быть отличка,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,В мундирах выпушки погончики петлички.,в мундир выпушка погончик петличка,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Пойдемте батюшка там вас я насмешу,пойти батюшка там вы я насмешить,spoken,0,0,0,1,-1,0,1
griboyedov-gore-ot-uma,Курьезный вист у нас. За нами князь! прошу.,курьезный вист у мы за мы князь просить,spoken,0,0,-1,-1,0,0,1
griboyedov-gore-ot-uma,"Ух! я точнехонько избавилась от петли,",ух я точнехонько избавляться от петля,spoken,0,0,0,-1,0,0,-1
griboyedov-gore-ot-uma,"Ведь полоумный твой отец,",ведь полоумный твой отец,spoken,-1,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Дался ему трех сажень удалец —,даваться он три сажень удалец,spoken,1,0,-1,0,0,0,-1
griboyedov-gore-ot-uma,Знакомит не спросясь приятно ли нам нет ли!,знакомить не спроситься приятно ли мы нет ли,spoken,0,0,0,1,0,0,-1
griboyedov-gore-ot-uma,Я вашу партию составил: мосьё Кок,я ваш партия составлять мосье кок,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Фома Фомич и я.,фома фомич и я,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Спасибо мой дружок.,спасибо мой дружок,spoken,1,0,1,0,-1,0,1
griboyedov-gore-ot-uma,Ваш шпиц — прелестный шпиц не более наперстка,ваш шпиц прелестный шпиц не много наперсток,spoken,1,1,-1,0,-1,0,1
griboyedov-gore-ot-uma,"Я гладил все его, как шелковая шерстка!",я гладить весь он как шелковый шерстка,spoken,0,0,0,1,0,0,1
griboyedov-gore-ot-uma,Спасибо мой родной!,спасибо мой родной,spoken,1,0,1,0,-1,0,1
griboyedov-gore-ot-uma,Ну! тучу разогнал...,ну туча разгонять,spoken,0,0,-1,1,0,0,1
griboyedov-gore-ot-uma,Нельзя ль не продолжать?,нельзя ль не продолжать,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Чем вас я напугал?,что вы я напугать,spoken,0,0,-1,0,0,0,1
griboyedov-gore-ot-uma,За то что он смягчил разгневанную гостью,за то что он смягчать разгневанный гостья,spoken,-1,0,0,0,0,0,1
griboyedov-gore-ot-uma,Хотел я похвалить.,хотеть я похвалить,spoken,1,0,1,0,-1,0,1
griboyedov-gore-ot-uma,А кончили бы злостью.,а кончать бы злость,spoken,-1,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Сказать вам что я думал? Вот:,сказать вы что я думать вот,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,"Старушки все народ сердитый,",старушка все народ сердитый,spoken,-1,-1,0,0,0,0,0
griboyedov-gore-ot-uma,Не худо чтоб при них услужник знаменитый,не худо чтоб при они услужник знаменитый,spoken,1,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Тут был как громовой отвод.,тут быть как громовой отвод,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Тут был как громовой отвод.,тут быть как громовой отвод,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Молчалин! — Кто другой так мирно всё уладит!,молчалин кто другой так мирно все улаживать,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Там моську вовремя погладит,там моська вовремя погладить,spoken,1,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Тут в пору карточку вотрет,тут в пора карточка втирать,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,В нем Загорецкий не умрет!,в немой загорецкий не умирать,spoken,0,0,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Вы давиче его мне исчисляли свойства,вы давич он я исчислять свойство,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Но многие забыли? — Да?,но многие забывать да,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Ах! этот человек всегда,ах этот человек всегда,spoken,0,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Причиной мне ужасного расстройства!,причина я ужасный расстройство,spoken,-1,-1,-1,-1,1,0,-1
griboyedov-gore-ot-uma,"Унизить рад кольнуть, завистлив горд и зол!",унижать рад кольнуть завистливый гордый и злой,spoken,-1,-1,-1,-1,-1,0,-1
griboyedov-gore-ot-uma,Вы в размышленье.,вы в размышление,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Об Чацком.,об чацкой,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Как его нашли по возвращеньи?,как он находить по возвращение,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Он не в своем уме.,он не в свой ум,spoken,0,1,0,0,0,0,-1
griboyedov-gore-ot-uma,Ужли с ума сошел?,ужли с ум сходить,spoken,1,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Не то чтобы совсем...,не то чтобы совсем,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Однако есть приметы?,однако быть примета,spoken,0,-1,0,0,0,0,0
griboyedov-gore-ot-uma,Мне кажется.,я казаться,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Как можно в эти леты!,как можно в этот лет,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Как быть!,как быть,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Готов он верить!,готовый он верить,spoken,1,0,1,1,-1,0,-1
griboyedov-gore-ot-uma,А Чацкий! Любите вы всех в шуты рядить,а чацкий любить вы весь в шут рядить,spoken,0,0,1,0,-1,0,-1
griboyedov-gore-ot-uma,Угодно ль на себе примерить?,угодно ль на себя примеривать,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,С ума сошел!.. Ей кажется... вот на!,с ум сходить она казаться вот на,spoken,1,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Недаром? Стало быть... с чего б взяла она!,недаром становиться быть с что б взять она,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Ты слышал?,ты слышать,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Что?,что,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Об Чацком?,об чацкой,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Что такое?,что такой,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,С ума сошел!,с ум сходить,spoken,1,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Пустое.,пустой,spoken,-1,0,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Не я сказал другие говорят.,не я сказать другой говорить,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,А ты расславить это рад?,а ты расславлять это рад,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,"Пойду осведомлюсь, чай кто-нибудь да знает.",пойти осведомляться чай кто-нибудь да знать,spoken,0,1,0,1,-1,0,0
